x-2
72
73
71
72
72
72
73
71
72
71
70
71
71
72
71
73
72
71
71
71
71
71
72
71
71
71
72
71
70
71
71
72
72
71
74
71
71
72
71
72
72
73
72
71
72
72
71
72
75
72
71
71
71
71
71
73
71
71
70
72
71
71
72
71
71
72
72
71
72
71
71
71
71
71
71
72
71
73
71
71
71
71
72
73
72
72
71
72
72
71
71
37
10
10
10
11
10
10
10
10
11
10
11
10
10
11
11
11
10
11
11
10
12
12
11
11
11
12
11
11
11
10
11
11
11
11
11
11
11
11
11
12
12
12
12
11
12
11
12
11
11
13
12
12
11
12
11
11
11
12
13
11
12
12
12
12
12
13
11
13
11
12
11
11
11
12
12
11
10
11
11
10
11
11
10
11
11
10
10
12
11
10
11
11
11
10
11
11
12
11
11
11
11
11
11
10
50
50
49
50
49
49
50
49
49
49
49
49
48
49
49
50
49
48
50
49
50
50
49
49
49
50
49
50
49
50
49
49
50
50
50
50
50
49
50
48
50
50
50
48
50
49
49
49
50
49
50
50
51
50
48
50
50
49
50
51
49
50
50
49
51
51
52
50
49
50
49
51
51
52
50
49
51
50
51
51
50
50
50
51
50
50
52
50
50
50
49
50
49
50
50
49
50
49
48
49
51
49
49
49
50
50
50
49
49
58
72
70
71
71
72
72
71
72
71
71
71
71
71
71
71
71
71
72
71
71
71
71
70
71
71
71
71
72
71
71
71
71
72
73
72
71
72
71
71
71
71
71
71
72
72
73
72
73
71
72
72
73
71
71
72
72
72
73
71
72
72
72
73
73
72
72
72
72
72
73
72
72
72
72
72
73
72
72
73
72
71
71
71
71
71
71
72
71
72
71
71
71
71
71
72
71
71
72
70
71
15
15
16
16
15
16
16
17
16
16
15
15
15
15
15
14
15
15
14
15
15
15
14
15
15
15
15
16
15
15
15
16
15
16
15
16
16
15
15
17
16
15
16
16
15
16
16
16
16
16
16
15
16
16
15
16
16
15
16
16
16
16
16
16
16
16
17
16
16
16
16
16
16
18
16
17
17
17
16
17
17
16
16
15
16
16
16
17
16
16
17
16
16
15
17
16
15
15
16
16
16
16
16
15
16
15
15
16
15
11
11
10
10
11
11
11
11
10
11
10
