x-21
557
556
557
557
557
557
557
557
557
557
557
557
488
487
488
488
488
488
488
488
488
488
489
488
488
489
488
487
487
488
487
488
488
488
488
487
487
487
487
488
488
488
487
487
487
488
487
487
487
488
488
487
488
488
488
487
487
488
487
488
488
487
487
488
487
487
488
487
487
488
487
487
487
488
487
487
487
487
487
487
488
487
487
487
487
487
487
488
487
487
487
488
487
487
488
487
487
487
487
488
487
488
487
487
487
488
487
487
487
488
488
488
488
487
488
488
487
487
487
487
660
739
738
738
739
738
739
738
738
739
739
738
739
739
739
739
739
738
738
739
739
738
738
738
738
738
738
738
739
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
738
739
738
738
738
738
738
738
737
738
738
738
738
738
738
738
738
738
739
738
738
738
738
738
738
737
737
737
738
739
737
739
738
738
738
738
738
738
739
738
737
738
739
738
738
738
738
738
738
738
738
738
738
738
738
624
624
624
624
623
624
624
624
624
624
624
624
624
624
624
623
623
624
624
623
624
624
624
624
624
624
624
624
624
623
623
624
624
623
624
624
623
624
624
624
623
624
624
624
623
623
623
624
623
623
623
623
623
623
624
623
623
623
624
623
623
624
623
624
623
623
624
624
623
623
623
623
623
624
624
623
623
623
623
623
623
624
623
623
623
623
623
623
624
623
624
623
623
624
623
624
624
623
624
623
624
624
624
624
624
623
692
693
693
692
693
693
692
692
693
693
693
692
693
693
693
692
693
692
692
693
693
692
693
693
693
693
693
693
693
693
693
692
693
692
692
693
692
692
692
692
693
692
692
693
692
692
692
692
692
692
692
692
692
692
692
692
691
692
692
692
692
692
692
692
692
692
693
693
692
692
692
692
692
692
692
691
691
692
692
693
692
692
692
692
692
693
692
692
692
692
692
692
691
692
663
578
578
578
578
579
578
579
578
578
578
578
578
579
579
579
578
579
578
578
578
578
578
579
578
578
578
579
578
579
578
578
578
578
578
578
578
579
578
578
577
578
578
578
578
578
577
578
578
578
578
578
578
578
578
578
578
578
578
578
578
577
578
578
577
577
578
578
577
578
578
578
578
578
578
578
578
578
577
577
577
